student_id,age,gender,admission_grade,previous_education,semester_1_gpa,semester_2_gpa,semester_3_gpa,current_gpa,failed_courses,average_grade,attendance_rate,absences_count,late_submissions,library_visits,online_portal_logins,participation_score,extracurricular_activities,scholarship_status,financial_aid,distance_from_campus,accommodation_type,actual_dropout,dropout_risk
STU000159,26.0,F,94.16270730800977,Private,8.611914862461575,11.492693747705927,9.233940782017687,7.204946460891394,0,18.64969941433329,72.74876890844786,15,8,2,30,7.558575822633472,1,No,Yes,51.9078688295312,Campus,1,High
STU000439,28.0,Other,82.2576734300709,International,9.97403987942621,13.110317156630252,15.835041765920193,16.083302568460716,0,19.363109838953456,,11,6,10,171,0.6581905633079277,3,No,Yes,22.864618339754426,Campus,0,
STU000169,29.0,M,91.44300660219062,Public,7.392662694636909,15.938983652194842,10.061300521531242,7.335892556410396,3,19.681335247076923,64.18352234218477,5,1,1,29,1.4830192616270343,2,Yes,Yes,16.703589389178894,Rented,1,High
STU000475,25.0,Other,76.81776721752934,Private,19.99612253391563,12.281436678569191,15.239049689125627,15.046393343704988,0,11.817681524194693,70.30950913901847,15,2,28,102,1.5437610753780984,0,Yes,No,53.08016103183895,Home,0,Medium
STU000304,18.0,Other,93.66688511446588,Private,19.206952838696445,15.275174675902234,18.758392375071555,8.663091840975222,0,10.226125160824097,99.87925242309352,13,5,14,40,0.17893442023827255,3,No,No,25.022363648545472,Home,0,Medium
STU000294,22.0,M,62.59164288685396,International,18.59541066520846,13.775412753805519,11.239039724654942,18.372603477461276,0,16.491322062078815,67.55244894162908,9,6,9,66,8.227409724614605,4,Yes,No,19.4021754519037,Rented,0,Low
STU000144,18.0,F,61.646133182664556,International,11.566782531302543,16.77922667726675,19.8585694463493,10.768640635361383,0,12.6062381522911,66.05225346968646,16,1,22,104,2.2882572899520093,3,No,No,26.963854174430296,Home,1,Medium
STU000473,23.0,F,82.5886480803885,Public,18.691773793441115,12.577699325114947,18.410777288907155,13.885273414828893,1,13.789840588237947,48.25035817064006,8,7,18,150,3.665975527740919,0,Yes,No,13.839141305327647,Campus,1,High
STU000334,19.0,M,75.41096579383256,Public,17.448160766198306,17.154913903737466,11.16991773387451,7.320658294836074,0,13.774251999339473,97.03375882764874,22,6,13,124,7.599050732257188,3,No,Yes,1.2622786885128412,Home,1,Medium
STU000084,28.0,M,75.43513555781938,Private,7.0366886800709585,16.938956526672058,18.533301314619948,7.566300148817353,0,18.993378753097886,75.5957106347999,5,3,29,195,2.537308596934401,4,Yes,No,45.01951029712403,Campus,1,High
STU000189,28.0,F,85.14087798055488,Public,17.78592790368951,15.647213878291897,9.386266848937513,15.945785479791214,2,17.638426353980517,,21,3,12,180,6.050906664708045,3,Yes,No,3.282685143472801,Home,0,
STU000147,18.0,Other,62.25921484441512,International,11.52373842374048,9.098025569819526,14.243712765186658,7.549484565438091,0,12.399787210539621,86.54887147536847,16,3,13,103,8.026299969289582,1,No,Yes,13.385787007099221,Campus,1,Medium
STU000466,28.0,F,70.43350536834944,International,13.726416760538934,11.551107803478427,17.5567897938703,16.227486120418995,2,10.764111561311825,54.82076952292158,3,2,21,199,1.554918820030926,1,Yes,No,5.687881768335501,Home,1,High
STU000044,29.0,F,81.0308051315584,Private,14.903750910351171,17.690876391019632,8.638103404066873,11.131426760078819,0,16.992896737429938,46.559654498120395,13,6,29,58,7.737263510338019,3,No,No,31.322875571415505,Home,1,High
STU000217,30.0,F,94.31699236229929,Private,18.93825509316627,9.453152461082336,16.800276078012043,11.875138215281073,3,13.0720461053685,96.59310359386804,14,6,3,177,2.0482346373996063,1,No,No,36.52256463633242,Home,1,High
STU000082,29.0,M,80.99091634015714,Public,9.061074774327754,18.408847604116254,16.139361558117322,11.32836957366271,0,15.968611488802082,71.41395626219833,23,9,22,135,9.722880013253574,0,No,Yes,39.17857078638159,Rented,0,Medium
STU000153,,F,89.40329101787735,Public,19.981287416370336,18.435848898601414,11.474474843177134,15.654284199428426,0,17.567675945141325,93.64791574741182,7,8,27,28,9.118686425199446,2,No,Yes,22.99355345064516,Rented,0,Low
STU000080,,M,77.90254002749171,Private,9.720952342112612,11.031264717381855,12.828839950027305,13.22341849170735,0,10.145180981169922,89.66832385900486,17,5,14,159,9.271295887627053,4,,Yes,1.737562061884077,Rented,0,Medium
STU000066,33.0,F,74.8104931577796,Public,12.989229203273126,8.342784836529466,11.938819442410944,12.726018719559997,0,12.286328136650155,70.71077456605646,13,1,0,190,3.576500954587727,1,Yes,Yes,38.02591511122829,Campus,0,Medium
STU000271,31.0,F,78.9484337052391,International,18.124405310493483,7.4741442452059434,17.69350281613429,12.613347188375126,0,10.883183908136797,96.83934574376634,13,3,26,35,2.076017319684996,0,No,No,43.548184071269674,Home,0,Medium
STU000014,22.0,M,70.11508576922384,Public,14.859825352068007,19.27756863265912,8.47460444721507,7.0543077510919865,0,14.242353228677842,44.36548907126125,0,7,25,22,5.488992490388314,1,No,No,35.651499899817814,Rented,1,High
STU000300,30.0,F,64.47842063793452,Public,13.09472729037041,12.537255590899811,13.523350032010118,14.012124996600868,1,13.105967527430424,93.45845269803611,6,0,13,86,6.933984939864491,3,No,Yes,26.8673355011998,Rented,0,Medium
STU000440,31.0,F,72.3157376962007,Public,7.532759682356202,10.600181160170724,17.304279458952234,18.566954183570516,0,14.719090074517748,44.35187326185117,13,5,14,170,4.967359313264522,3,No,Yes,50.091253611581216,Rented,0,Medium
STU000481,26.0,F,73.36760138326578,International,8.841813489502238,17.028486867325874,17.624156793007742,10.159347218484838,0,14.390957635451404,47.49997853023798,8,9,6,20,9.631002482156832,1,No,No,16.97372581885294,Rented,1,High
STU000274,21.0,M,93.6400779271817,International,7.477493022168083,11.75157677166191,7.316862309804799,14.376676886481938,1,18.116795978320287,44.69197997241022,14,3,19,183,9.624723510024703,0,No,Yes,31.909389757346673,Rented,1,High
STU000130,28.0,F,80.23840613530226,International,19.769313981618012,7.7062265821262885,19.250641329184013,7.5437744820989545,1,10.777697023448725,70.51305614685248,18,6,16,64,3.5303858382504827,0,,Yes,28.816340221692258,Home,1,High
STU000155,27.0,F,83.22508642828386,International,7.199729215457101,18.596787053431115,18.935801169969665,15.091601103887632,0,13.21252049258813,87.94996642982831,1,2,0,135,1.8966017061152662,1,Yes,Yes,40.99708616211041,Rented,0,Low
STU000002,28.0,M,87.85439131122936,Private,11.365436487249038,12.479655530099254,17.244860674500927,14.894460718337022,0,10.2661110789373,90.21356236895805,12,7,5,69,8.61362448340416,3,No,Yes,35.473253191165725,Campus,0,Low
STU000168,24.0,F,64.69321724343142,Public,17.19003675137735,10.578777804867366,14.300671353078652,13.924421474561356,0,11.850867042086662,52.702569642117126,13,6,0,19,5.5300602975328585,3,Yes,No,5.906312042095971,Rented,0,Medium
STU000195,21.0,F,69.1020479534883,International,18.734682918579317,17.51598167136506,17.983806343039873,15.722139596723709,1,12.435598045508756,64.37513603970488,16,7,26,30,3.268752190512949,2,No,No,28.365553973205035,Rented,0,Medium
STU000335,33.0,F,76.26723725544238,Public,19.457357544820574,12.118642059467643,9.609772567267722,12.131169953111934,0,17.981422676652162,93.94456421763138,1,9,17,162,2.722753966496352,0,No,Yes,53.33978575741153,Campus,0,Medium
STU000388,19.0,M,86.1058499614144,International,17.050104926552955,11.464086931437452,16.717235898085445,9.473990404670023,0,12.766404155077971,69.1114274468195,3,0,5,100,6.947211455986291,2,Yes,No,36.18796104329107,Rented,1,Medium
STU000348,23.0,M,67.55726149154748,International,19.36504710289125,15.556353801734929,15.656944126194082,13.377721229199024,0,16.575540799865774,58.701356119512745,6,2,23,141,7.698203810901893,2,No,Yes,4.6397614427503475,Campus,0,Medium
STU000010,28.0,F,71.4280814193945,Public,14.468639114862842,9.168007564281023,9.39615267721264,7.565505377994835,0,13.527406249688747,86.31836597260421,11,0,23,147,1.0503991243398358,1,No,No,41.26567307380677,Campus,1,Medium
STU000413,29.0,M,93.36980108641313,Private,19.72250685314799,9.837915300938638,14.387467872406866,7.122888543256942,1,12.439522539556343,48.459013576495565,23,4,0,11,1.422492248449787,3,No,Yes,13.641294620170996,Home,1,High
STU000185,32.0,M,61.41661157192632,Private,7.6739525473374,8.066828860183827,18.019254153808177,14.687078735181405,1,14.27488401750293,44.523320629678636,24,5,22,22,8.39931018934115,2,No,No,36.035661173079255,Home,1,High
STU000272,24.0,F,69.42665688369564,Public,11.197879598798488,15.12046963046698,12.936001984474727,15.5980719478684,2,16.657075097536627,48.307742346235116,10,3,19,60,4.197261522361022,3,Yes,Yes,6.228503919464343,Home,1,High
STU000417,25.0,M,88.56845464296569,Public,13.623653696952555,14.133938419407613,15.801622621211,14.713199491286476,0,12.090901861730595,44.93667364923949,15,5,8,123,6.170647449785286,2,No,No,38.053607535748355,Rented,0,Medium
STU000276,,F,61.841355888915935,Private,19.847339919693844,10.599425795184167,16.045165284683456,11.739438359920408,1,16.359496514826137,58.703370194225144,2,2,19,109,6.269808198738662,1,Yes,Yes,32.14998595535929,Rented,1,High
STU000287,20.0,M,60.14510479336619,Public,8.134827148685586,14.709559747074358,15.559388320448255,10.978190091231985,3,11.667933373885885,70.64402651290848,12,2,25,101,9.225648326394321,4,Yes,Yes,25.650864987521228,Rented,1,High
STU000488,,M,84.17669188997644,Public,16.6532195438764,9.930423898470476,17.456024957553815,14.846921807972661,3,11.371092989444096,49.327869497332216,10,0,9,61,1.7663166170153255,0,No,No,48.926426867233616,Rented,1,High
STU000364,28.0,M,76.91686882362268,Public,14.679613970060544,18.03242003889475,14.740075986034714,,0,18.811640675681655,45.37964939021118,5,5,8,184,5.695994099878561,2,Yes,No,26.89443617518803,Rented,0,
STU000230,26.0,M,72.10148414979867,International,17.543752216977,18.49183099456557,17.752068534968025,8.159914702833149,0,12.525705129592176,82.45730734157219,3,3,11,122,4.132641824212121,0,,No,40.693683506915505,Home,1,Medium
STU000482,28.0,Other,86.51207175567279,Public,11.14715254081194,19.75485015664767,15.12343688215354,7.502963097420374,0,10.202654710454532,56.40031012496553,18,4,4,58,8.235558035942569,2,No,Yes,41.46732215097231,Campus,1,High
STU000011,23.0,M,73.21345675189691,International,17.62987962335701,13.20004541901394,15.504755444071993,9.161534672951273,0,15.356670929187132,94.11572763466198,8,4,14,116,4.61441384235481,0,Yes,No,37.105936837175435,Rented,0,Medium
STU000247,34.0,M,93.15026183329846,International,15.182888530048928,18.28402576085693,18.87074341598415,15.146644953781,1,16.655814866134953,62.26793300495026,20,5,15,13,9.483698062620483,3,No,Yes,0.5736423064367946,Rented,1,Medium
STU000338,-5.0,M,66.49176412169751,International,9.425104315504008,17.305987524496093,17.628515967510626,17.565134312362872,0,17.782436808212992,87.17456922579815,3,1,15,137,3.5508405271456556,3,No,No,42.26355484224547,Rented,0,Low
STU000470,28.0,M,63.25619463338472,International,11.33947373916559,7.3088179517906,13.957287407570583,18.683555476503965,1,18.35384832278626,62.63117365850029,0,6,17,199,8.850244473879519,4,No,No,18.240072520647217,Rented,0,Medium
STU000359,28.0,M,86.14090244772893,Private,9.517440508805436,14.157232610910611,19.298679413462732,8.634518914770641,0,13.77712631089451,45.07919245650841,22,1,25,68,5.617790758213732,1,No,No,21.456773040783048,Home,1,High
STU000255,19.0,Other,65.7045949472422,Private,8.726389107531856,11.86733268134353,8.841242833993551,17.372185714657217,0,11.32382992812891,95.93656433043253,6,0,8,10,8.368978520596924,3,No,No,17.120440082661624,Home,0,Low
STU000199,27.0,M,73.96816668513769,Private,18.47186955943467,12.30421093337535,14.932512325852192,,0,14.303662862741799,49.16559379014523,2,8,7,27,0.264271210987187,3,Yes,Yes,26.939255627278555,Rented,0,
STU000457,23.0,F,88.27984342843651,International,12.259763848942296,18.107398131801027,11.19277982868514,18.22626960027258,0,18.340856300807204,81.92689292375398,4,7,23,26,8.139767159987855,4,No,Yes,27.585697194673607,Campus,0,Low
STU000143,34.0,M,72.19622884955282,Public,18.33180200477598,7.723326439922179,15.172260732926935,13.005298402537774,0,15.750508245242191,58.586054814022226,7,2,29,181,2.978459129219143,3,Yes,Yes,37.10648748893385,Home,0,Medium
STU000345,26.0,M,70.33604446616542,Public,8.964420626718224,14.526949139174643,11.775983683717659,7.3355118483637405,0,11.712921246137988,61.411102112723135,10,8,15,131,3.1442764708597712,2,,No,45.01029806890753,Rented,1,High
STU000299,21.0,Other,69.89178580674204,Public,11.651255101316321,17.132680532307134,13.848620581581883,17.59937353876423,0,18.328083246727797,63.57345577461257,4,3,29,118,2.903546991601309,1,Yes,No,32.766172459546596,Rented,0,Low
STU000171,28.0,Other,65.1381805796568,Public,11.21407216558037,10.506860238203242,18.384145249716813,9.431145714996786,0,14.644895055885126,75.6716605157417,2,0,11,138,3.355331191114902,4,No,No,28.126094924796185,Rented,1,Medium
STU000231,30.0,M,81.82776784141429,International,7.0636132378806735,14.495910750923116,18.379062214382635,19.574536961517957,2,13.03312457608077,51.3813420945111,14,1,26,33,8.511785816457643,0,Yes,No,13.640578160891671,Rented,1,Medium
STU000025,34.0,M,86.56952746776012,Public,14.42000039650704,7.536350784240217,11.248714937843626,13.739013374536768,1,14.093395166903857,87.1760924918621,10,7,13,161,7.12706569935972,2,Yes,Yes,15.610709434150698,Campus,0,Medium
STU000198,34.0,M,89.85853325950633,Private,17.715011128884576,7.18585929720442,10.80667628440124,12.014937715173183,1,17.334107535139914,55.253468183328806,10,9,10,196,3.178706541857308,1,Yes,No,10.220234309548058,Rented,1,High
STU000031,29.0,M,61.5401253807372,Private,9.133682387436561,8.30373426747424,11.561939227143206,11.962991818039098,0,12.324806489631992,62.80288574060833,24,7,11,28,6.682351845681853,2,No,Yes,37.48343151381331,Rented,1,Medium
STU000491,29.0,F,80.00682285124883,Public,12.783973879204119,10.670663104788758,17.912595703677706,19.726681262966178,0,14.365355956096227,67.62493469366011,14,2,6,32,7.405206193028126,0,Yes,No,50.48598839986967,Campus,0,Low
STU000043,25.0,F,81.56225945784321,Private,7.038753855088047,18.662969662992257,18.16254110873748,12.189733612282652,1,16.562725713141674,75.55219808178691,13,0,17,32,0.13000369899521358,1,Yes,Yes,23.269707318777066,Home,1,Medium
STU000317,18.0,F,74.17839233336082,Public,17.569109966123783,8.298647246869802,8.378419684582708,11.157739322167258,0,13.96265743500781,62.23679898857675,15,2,2,179,6.861240286700218,3,No,No,37.970175891106734,Campus,1,Medium
STU000192,25.0,F,67.11406681603499,International,8.730898158206264,9.097448461094555,14.334540752940917,12.365301614404656,0,12.994696009637199,63.84969551861727,19,1,27,186,1.7102904674801511,2,Yes,No,31.80686701827259,Campus,0,Medium
STU000205,19.0,F,73.79775311457516,Public,15.245286015134191,13.850699424021409,12.246642673850044,7.154061813760338,1,13.160611148730059,86.06467199444259,2,5,14,127,8.79356462628721,4,Yes,No,35.80590420206462,Home,1,High
STU000366,28.0,F,78.49072693514688,International,9.119202080721255,16.91696130144292,8.860694506539817,18.417609246426753,0,13.619112414541494,85.25542512772546,6,8,29,42,9.410317994687963,4,Yes,No,39.92982498502762,Home,0,Low
STU000341,21.0,Other,72.22055223605868,Public,13.155372226990163,19.69467683075473,8.323683875911813,13.095985568104854,0,19.38574553728975,74.28840426321864,4,5,12,157,0.12494642373948706,3,Yes,No,52.561084826042936,Rented,0,Medium
STU000242,19.0,,94.33977047200575,International,17.904841300415246,7.186649255598601,17.466485795350856,9.800312320998547,0,13.045723171979756,97.89586233378299,11,5,20,67,6.121548075016266,3,No,Yes,53.84330929254004,Campus,0,Medium
STU000336,27.0,M,64.52701542353485,Public,12.475054620716696,12.651069885774493,7.5484135854149095,19.213721010122242,0,15.560466323827113,65.7034490966803,18,9,20,170,3.687520315413936,2,No,No,15.258313309478247,Home,0,Low
STU000028,25.0,Other,86.04319303265342,Public,12.605273374223358,9.66314921926957,11.142363646594976,7.102311638440801,0,16.25565509197174,71.52771610163296,7,8,2,159,4.394540333114665,3,No,Yes,46.45320766626569,Home,1,High
STU000212,21.0,M,89.09274279202701,Public,8.602623026517287,13.089212450705226,11.766871586626161,17.366734736116996,1,14.814387348156849,58.12969686488562,0,6,12,88,4.680585807104127,1,Yes,No,25.685008680270826,Home,0,Medium
STU000201,19.0,F,92.88198607929658,Public,9.801225918445986,19.345091708739368,8.084826354676515,15.659685396814155,0,15.318040992935723,75.73565687102607,16,1,18,62,9.085352660075111,3,Yes,Yes,31.947910044378215,Campus,0,Low
STU000237,30.0,M,87.13367110690382,International,7.175683142851395,8.50236765196577,10.008405273000227,11.933260524228547,0,13.474750784843492,66.09313257704125,4,6,21,144,9.78974325136201,0,No,Yes,53.14683107570147,Rented,0,Medium
STU000281,23.0,Other,88.43418214493516,Public,7.00025847736173,8.62129444705243,8.565539513197358,19.42685026509273,1,12.546875173361919,91.92489106804794,10,1,14,134,9.453857317394448,2,No,No,20.760921786444346,Rented,0,Low
STU000477,34.0,M,88.23345293206684,International,13.440085604694087,16.003960360849625,11.782296040340746,12.106765536407728,0,19.755289681919244,71.27967836894129,21,9,13,47,7.406922389983159,2,Yes,Yes,39.729303512884826,Home,0,Medium
STU000087,29.0,Other,77.06057421882552,International,8.416750867205472,16.71990821202118,10.196377987004926,11.786364488671806,0,16.597621426852946,49.409659091513916,11,3,28,58,9.473523870792626,4,,Yes,11.021744464259458,Home,1,Medium
STU000004,26.0,F,75.10750453516683,International,7.040559604832277,15.21271856057698,9.685688486381828,11.224277188245035,1,19.039442337011277,45.797452457663105,4,4,2,77,2.5126289048386887,4,No,No,19.318191646697688,Rented,1,High
STU000040,,F,89.22444861570469,Private,17.447019470842424,15.383856094527474,16.53632556419527,14.135351331706257,0,11.35218181805745,72.0689271313178,12,6,9,176,5.495288288360147,2,No,No,23.82293534064558,Campus,0,Medium
STU000446,22.0,M,79.13499891893295,Private,14.036194680056985,7.491472545239415,18.991282520943216,13.726129458468044,0,17.10838313341315,89.5607940854225,9,7,0,52,4.053935238782791,1,Yes,Yes,40.526419407383365,Home,0,Medium
STU000017,28.0,F,60.46417246363844,Private,8.55878293777678,13.549067517675805,8.78987551521518,13.745343293545734,2,14.020887899700558,62.54116534502455,17,3,21,183,1.6808771942442768,2,,Yes,15.95250396546399,Campus,1,High
STU000133,33.0,,89.09058488348782,International,13.12857676507986,11.088650585833909,12.2841388717443,12.955797857571284,1,12.73354775821275,77.92230678051607,18,7,2,26,3.2397948129449605,1,Yes,No,59.44443481096872,Campus,1,Medium
STU000356,,M,75.37967429159633,Private,17.342297255818735,14.132797364884235,17.710837867338178,8.278183922907427,0,18.350774013231558,51.64998379915638,5,1,19,50,5.887002820435571,4,Yes,No,15.243643255185377,Campus,1,High
STU000254,32.0,M,91.85976380574581,International,13.359754138513573,19.90976813095604,8.254247319707092,18.1526971053014,0,12.76482638466219,75.91283695033869,19,7,8,75,5.110367360488642,1,No,Yes,23.406075742110552,Campus,0,Low
STU000158,25.0,,91.12641005205245,Public,17.22935095569506,8.141406986871589,17.866319111108204,8.436784619431883,0,14.089409063098968,88.47768203110522,12,5,19,142,6.604988520302447,3,No,Yes,49.12912717688676,Rented,1,Medium
STU000181,-5.0,M,71.49704900889688,Private,19.183950816723346,7.712899194171513,16.679413134574773,19.355383591237825,1,15.89722212363215,67.78118413533738,7,1,19,171,5.704083163102862,0,Yes,Yes,23.88545595818179,Rented,0,Medium
STU000170,33.0,F,93.17507626142344,Private,14.988864000094072,19.998748482935024,18.173055075004033,19.52131426246207,0,15.537109110871405,87.87324272381403,23,5,18,137,6.213502680036084,1,Yes,No,12.727951129663765,Rented,0,Low
STU000483,25.0,M,81.5285634076143,Public,14.377414723124302,11.386084204022762,13.522905488500907,12.608623225908698,0,18.846320690158834,82.73167084641346,11,7,27,197,4.3043855828144295,1,Yes,No,32.98960412689152,Home,0,Medium
STU000402,27.0,M,61.29689547682267,Public,12.770537936897028,18.425242592565123,18.8278244196475,15.08236444512889,0,18.011104373039032,73.89664809954067,9,2,16,176,8.079141616847782,3,Yes,No,35.04566856652971,Home,0,Medium
STU000493,33.0,M,73.11258107375865,Public,13.95404072820227,11.980873729256356,12.329655138029665,14.008381903180098,0,18.76370736691419,47.687736567332124,20,1,12,79,7.498884157521854,0,No,No,16.91225716003567,Rented,1,Medium
STU000399,29.0,F,77.08766585131838,Public,11.576415827381727,8.923378920131581,12.461572004425598,13.268289674310925,0,19.19293507469506,96.91901863605307,4,3,9,123,8.535679264820708,3,Yes,Yes,9.121439692617496,Home,0,Low
STU000003,24.0,M,85.0608077360665,Public,13.838824195704518,12.608283278267583,12.50589781514973,9.436512454310094,1,19.895133175306793,68.479652961236,6,1,19,74,5.142079737454606,4,No,No,45.042167129464694,Campus,1,High
STU000089,24.0,M,90.00339848144965,Public,18.666886647969655,11.459365008491119,17.68294308965821,17.050075296345547,0,18.916873125065692,82.73174988555746,4,1,8,93,5.302496578617141,0,Yes,Yes,19.688787876951743,Campus,0,Low
STU000162,30.0,M,63.976678223684885,Private,18.029422272819986,8.260028524258487,11.788906113124767,10.752171189165093,0,17.412786295543686,54.919714162692344,20,4,0,109,6.396763200488026,0,No,No,54.76151292303318,Home,1,Medium
STU000027,25.0,M,81.27889385435076,Private,11.733124995675674,16.809637710355048,8.669269330048646,11.485261248878315,0,15.563344688781475,80.52590725734441,8,5,19,53,5.3230084555623485,1,No,No,13.659102376821808,Rented,0,Medium
STU000126,21.0,F,88.52763298689176,Public,17.176363669439915,19.65606254912192,13.556490246097772,7.558111751438989,2,12.986586437933944,98.75698008536119,1,2,19,104,2.9917684234827604,2,No,Yes,52.996350010009216,Home,1,High
STU000179,24.0,F,65.30175996544328,Private,15.97777567965283,9.996163961497757,15.096677545115464,9.475083097881067,0,16.57704786577714,97.60909580576833,1,6,23,165,5.990195436531753,0,No,No,47.795365448967566,Home,0,Medium
STU000006,21.0,F,86.52661700954924,International,16.385408754896176,16.316103656491897,17.228494895133316,8.90604397020028,0,13.058832186608006,80.91800045045323,22,8,24,43,1.226345508498159,4,Yes,Yes,26.43734427782618,Campus,1,Medium
STU000349,34.0,M,61.31268233683537,International,10.525348267819826,16.399753988684886,18.07839626714822,11.094848510898657,0,17.61353207073033,90.04957473485888,22,2,4,126,9.034732542792517,2,No,Yes,40.46115725959452,Home,0,Medium
STU000436,23.0,F,61.127813915168005,International,15.329393860328933,8.044223902144786,17.2832741321288,12.347206988195786,0,14.044624696873813,67.4715015127816,1,7,13,18,9.474013282867341,2,No,No,43.13618843233341,Campus,0,Medium
STU000123,27.0,M,81.48882045856297,Public,11.896640577620232,19.4725456866895,16.110804131661784,15.698090015438567,0,12.18823434154245,89.36101184705821,3,2,22,73,0.6800226345966165,4,Yes,Yes,49.482384998344216,Rented,0,Low
STU000441,28.0,F,78.76663017477418,International,18.21704407159769,12.590452875255714,18.95025785013538,11.983530080248896,1,10.532865906082922,67.08448807221495,19,0,5,96,1.250294544353423,4,Yes,Yes,37.56774645678427,Home,1,High
STU000038,33.0,Other,69.3032778951994,Private,18.967063132282313,7.180242171864101,12.742157097462638,18.128216825086575,0,18.55687124321043,53.752633155850354,3,9,26,184,8.605265803309733,0,Yes,Yes,5.1691394223743625,Rented,0,Medium
STU000479,21.0,M,76.86777873264977,International,15.564374420710964,18.929012042831978,9.447252301155949,7.208971854345466,0,17.652729188807847,69.08234965589459,5,8,24,139,8.507243114579373,3,Yes,Yes,54.70421559865885,Home,1,High
STU000412,26.0,F,74.62472721068073,Private,19.798776869046023,7.208391250823027,10.030948617618982,11.799729811061177,2,17.968359412870953,66.81733751450932,0,9,13,124,7.230583239765378,4,Yes,No,17.249938433407436,Home,1,High
STU000369,33.0,F,69.49152099645747,Private,15.059501855007692,11.288743904836064,12.903736846786778,13.067772470370238,0,16.561674490616582,46.61738288966962,6,9,22,69,9.958484573242925,4,No,No,50.72475772161162,Rented,1,Medium
STU000221,21.0,M,89.44324285908692,International,9.567269076322653,17.29425641040679,18.88851229878138,18.872060400990833,0,13.016092813446967,52.928288788499415,11,0,18,45,5.057078622489692,2,No,Yes,54.74192246293037,Home,0,Low
STU000325,18.0,Other,78.60553843490558,Public,7.115860481284097,8.392428515126165,17.97755317070027,7.5104211511861205,0,19.103726942240307,69.58207295357475,24,9,9,152,4.448936444580676,1,No,No,18.628165400165777,Home,1,High
STU000023,32.0,M,81.74942896784627,International,10.232930360063447,17.501356421629232,18.156743443177245,17.616689998892593,0,18.20193850046896,89.69055013714069,21,2,17,106,0.8416585591538073,2,No,Yes,27.130391977979606,Rented,0,Low
STU000297,34.0,F,67.76187049063643,Public,18.16952572468995,11.334508467244873,14.996173682157082,13.420894061055618,1,12.561460701646265,43.608296190758686,15,2,2,35,2.206702967665477,2,Yes,Yes,20.368216352607206,Campus,1,High
STU000498,33.0,F,79.88667019155002,International,18.63276809497757,7.230392106655701,17.828918850419946,8.44004491765658,0,13.20765883858185,,22,5,11,29,6.316504779939063,3,Yes,Yes,0.6986831936430549,Home,0,
STU000037,29.0,M,77.29626794071756,Private,14.912496275554856,18.284189175214877,13.206552329954867,,0,10.259670025729015,87.58054127067243,5,9,21,127,7.0481936710035225,3,Yes,Yes,13.970002357121265,Home,0,
STU000100,31.0,,74.95083570433557,Public,14.344345641372465,10.131735854286955,19.64940166424725,11.610384855671647,1,10.59301002421099,76.5993987607014,13,3,23,131,9.346577434760219,0,No,Yes,11.13150907288029,Rented,1,High
STU000449,34.0,M,90.81530460664955,International,16.116263630045424,8.550048710810417,14.464080287106377,14.172699781703184,0,16.711446570422797,72.14968381093115,9,2,23,187,5.133396924276631,1,No,No,11.542837288102312,Campus,0,Medium
STU000058,25.0,F,61.13138262207367,Private,15.765142003762758,8.547129538267473,16.147086614891254,8.103116424316344,0,19.795089449911078,99.05806651809236,22,4,3,136,1.4514056891995841,3,No,No,8.428396113700279,Home,0,Medium
STU000239,32.0,M,80.25369868116906,Private,15.116058902746145,11.396363363351796,9.46960922150423,7.1277968802813,0,10.323568763428009,,19,5,27,132,5.8921065678421805,3,Yes,No,56.3267473700071,Rented,0,
STU000120,20.0,M,90.42192799844307,Public,16.385762982630453,11.00556262826937,14.524587675805469,16.848897684719407,0,18.292698661242202,73.29223007433623,1,2,3,73,4.970774280343926,3,Yes,Yes,25.743877007006912,Campus,0,Low
STU000106,18.0,,87.09638476653384,Public,19.15829842274003,18.856280817966038,9.514521567674942,14.226436891650238,0,13.052874026953873,69.35487665086242,21,5,17,106,5.703727894445962,0,No,No,18.21877499241598,Rented,0,Medium
STU000454,27.0,Other,64.50817662508172,Public,8.705047645480123,8.851959943740017,11.878381585159472,,1,17.17666426735148,47.991824130245305,14,7,12,62,1.6858689863176757,3,Yes,Yes,5.044368559851575,Rented,0,
STU000262,20.0,F,91.30129994972224,Public,13.98602553409993,9.991202343654045,16.228267962168623,15.83940926666479,0,16.319949976025292,53.76757289227929,20,6,13,183,2.017008514326697,0,No,No,26.03808037200973,Campus,0,Medium
STU000339,32.0,F,83.46044246215848,International,15.410410241940273,7.2433557906321555,14.93028530134746,8.031686304136116,0,18.11215518334922,60.35028671457694,11,5,5,88,4.12800405530845,1,No,No,10.88566366059889,Home,1,High
STU000007,20.0,F,76.88362960423362,Public,13.879754298321327,7.186280675633389,14.04846025987678,8.15618921558187,2,15.894463997497025,90.31159596551038,20,4,25,194,6.3320898336683165,1,Yes,Yes,36.5381398233385,Campus,1,High
STU000462,20.0,M,78.68943573830359,International,14.505464139781829,18.000796840675918,19.26327623884544,16.835529480133555,3,19.500372908446526,88.0048490249734,21,3,3,198,2.29406877012949,0,No,No,34.77674327746209,Campus,1,High
STU000174,23.0,M,67.63728253779846,Private,17.87335943785363,13.114037127421629,16.89629280243573,9.134537800495991,0,18.768104767922235,52.30926243948382,18,9,9,49,6.146595434123501,1,Yes,Yes,32.85215543188389,Home,1,High
